Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;data;Chegadas
Europa;6;Lituânia;75;Ceará;6;Aéreo;1;2023-11-30;19
Europa;6;Lituânia;75;Ceará;6;Aéreo;1;2023-12-31;28
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-01-31;2
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-02-28;8
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-03-31;1
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-04-30;3
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-05-31;0
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-06-30;1
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-07-31;17
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-08-31;4
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-09-30;5
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-10-31;6
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-11-30;4
Europa;6;Luxemburgo;76;Ceará;6;Aéreo;1;2023-12-31;5
Ásia;5;Malásia;50;Ceará;6;Aéreo;1;2023-03-31;3
Ásia;5;Malásia;50;Ceará;6;Aéreo;1;2023-04-30;1
Ásia;5;Malásia;50;Ceará;6;Aéreo;1;2023-05-31;0
Ásia;5;Malásia;50;Ceará;6;Aéreo;1;2023-06-30;3
Ásia;5;Malásia;50;Ceará;6;Aéreo;1;2023-07-31;1
Ásia;5;Malásia;50;Ceará;6;Aéreo;1;2023-08-31;0
Ásia;5;Malásia;50;Ceará;6;Aéreo;1;2023-09-30;0
Ásia;5;Malásia;50;Ceará;6;Aéreo;1;2023-10-31;0
Ásia;5;Malásia;50;Ceará;6;Aéreo;1;2023-11-30;3
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-01-31;2
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-02-28;5
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-03-31;1
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-04-30;4
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-05-31;2
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-06-30;1
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-07-31;1
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-08-31;5
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-09-30;2
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-10-31;1
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-11-30;4
África;1;Marrocos;6;Ceará;6;Aéreo;1;2023-12-31;1
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-01-31;1
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-03-31;10
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-04-30;2
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-05-31;1
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-06-30;11
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-07-31;2
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-08-31;3
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-09-30;8
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-10-31;18
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-11-30;5
América do Norte;3;México;25;Ceará;6;Aéreo;1;2023-12-31;3
África;1;Moçambique;7;Ceará;6;Aéreo;1;2023-02-28;0
África;1;Moçambique;7;Ceará;6;Aéreo;1;2023-03-31;12
África;1;Moçambique;7;Ceará;6;Aéreo;1;2023-04-30;0
África;1;Moçambique;7;Ceará;6;Aéreo;1;2023-05-31;1
África;1;Moçambique;7;Ceará;6;Aéreo;1;2023-06-30;0
África;1;Moçambique;7;Ceará;6;Aéreo;1;2023-08-31;0
Ásia;5;Outros países;56;Ceará;6;Aéreo;1;2023-01-31;0
Ásia;5;Outros países;56;Ceará;6;Aéreo;1;2023-03-31;1
América Central e Caribe;2;Nicarágua;18;Ceará;6;Aéreo;1;2023-04-30;0
América Central e Caribe;2;Nicarágua;18;Ceará;6;Aéreo;1;2023-05-31;1
América Central e Caribe;2;Nicarágua;18;Ceará;6;Aéreo;1;2023-06-30;0
América Central e Caribe;2;Nicarágua;18;Ceará;6;Aéreo;1;2023-08-31;0
América Central e Caribe;2;Nicarágua;18;Ceará;6;Aéreo;1;2023-09-30;0
América Central e Caribe;2;Nicarágua;18;Ceará;6;Aéreo;1;2023-10-31;0
América Central e Caribe;2;Nicarágua;18;Ceará;6;Aéreo;1;2023-12-31;0
África;1;Nigéria;8;Ceará;6;Aéreo;1;2023-09-30;1
África;1;Nigéria;8;Ceará;6;Aéreo;1;2023-10-31;0
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-01-31;102
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-02-28;96
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-03-31;88
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-04-30;48
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-05-31;30
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-06-30;242
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-07-31;139
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-08-31;24
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-09-30;55
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-10-31;90
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-11-30;92
Europa;6;Noruega;77;Ceará;6;Aéreo;1;2023-12-31;98
Oceania;7;Nova Zelândia;91;Ceará;6;Aéreo;1;2023-04-30;1
Oceania;7;Nova Zelândia;91;Ceará;6;Aéreo;1;2023-05-31;0
Oceania;7;Nova Zelândia;91;Ceará;6;Aéreo;1;2023-06-30;4
Oceania;7;Nova Zelândia;91;Ceará;6;Aéreo;1;2023-07-31;5
Oceania;7;Nova Zelândia;91;Ceará;6;Aéreo;1;2023-08-31;0
Oceania;7;Nova Zelândia;91;Ceará;6;Aéreo;1;2023-09-30;2
Oceania;7;Nova Zelândia;91;Ceará;6;Aéreo;1;2023-10-31;2
Oceania;7;Nova Zelândia;91;Ceará;6;Aéreo;1;2023-11-30;3
Oceania;7;Nova Zelândia;91;Ceará;6;Aéreo;1;2023-12-31;5
América Central e Caribe;2;Panamá;19;Ceará;6;Aéreo;1;2023-04-30;1
América Central e Caribe;2;Panamá;19;Ceará;6;Aéreo;1;2023-05-31;1
América Central e Caribe;2;Panamá;19;Ceará;6;Aéreo;1;2023-06-30;0
América Central e Caribe;2;Panamá;19;Ceará;6;Aéreo;1;2023-07-31;0
América Central e Caribe;2;Panamá;19;Ceará;6;Aéreo;1;2023-08-31;1
América Central e Caribe;2;Panamá;19;Ceará;6;Aéreo;1;2023-12-31;0
Ásia;5;Paquistão;51;Ceará;6;Aéreo;1;2023-02-28;0
Ásia;5;Paquistão;51;Ceará;6;Aéreo;1;2023-05-31;0
Ásia;5;Paquistão;51;Ceará;6;Aéreo;1;2023-07-31;1
Ásia;5;Paquistão;51;Ceará;6;Aéreo;1;2023-09-30;0
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-01-31;1
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-02-28;2
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-04-30;0
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-05-31;3
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-06-30;0
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-07-31;3
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-08-31;26
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-09-30;0
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-10-31;0
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-11-30;15
América do Sul;4;Paraguai;33;Ceará;6;Aéreo;1;2023-12-31;1
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-01-31;3
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-02-28;1
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-03-31;0
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-04-30;1
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-05-31;4
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-06-30;2
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-07-31;2
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-08-31;5
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-09-30;2
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-10-31;1
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-11-30;3
América do Sul;4;Peru;34;Ceará;6;Aéreo;1;2023-12-31;3
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-01-31;44
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-02-28;44
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-03-31;128
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-04-30;40
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-05-31;10
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-06-30;19
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-07-31;38
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-08-31;39
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-09-30;84
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-10-31;258
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-11-30;445
Europa;6;Polônia;78;Ceará;6;Aéreo;1;2023-12-31;87
América Central e Caribe;2;Outros países;22;Ceará;6;Aéreo;1;2023-12-31;1
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-01-31;1205
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-02-28;1326
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-03-31;1295
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-04-30;689
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-05-31;387
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-06-30;512
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-07-31;1219
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-08-31;1615
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-09-30;1264
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-10-31;413
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-11-30;673
Europa;6;Portugal;79;Ceará;6;Aéreo;1;2023-12-31;1103
África;1;Quênia;9;Ceará;6;Aéreo;1;2023-09-30;0
África;1;Quênia;9;Ceará;6;Aéreo;1;2023-10-31;4
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-01-31;99
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-02-28;86
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-03-31;135
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-04-30;92
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-05-31;29
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-06-30;69
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-07-31;156
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-08-31;111
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-09-30;140
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-10-31;181
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-11-30;175
Europa;6;Reino Unido;80;Ceará;6;Aéreo;1;2023-12-31;232
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-01-31;1
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-02-28;3
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-04-30;0
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-05-31;1
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-06-30;3
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-07-31;2
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-08-31;1
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-09-30;5
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-10-31;1
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-11-30;1
Ásia;5;República da Coreia;52;Ceará;6;Aéreo;1;2023-12-31;0
América Central e Caribe;2;República Dominicana;20;Ceará;6;Aéreo;1;2023-01-31;2
América Central e Caribe;2;República Dominicana;20;Ceará;6;Aéreo;1;2023-02-28;2
América Central e Caribe;2;República Dominicana;20;Ceará;6;Aéreo;1;2023-04-30;1
América Central e Caribe;2;República Dominicana;20;Ceará;6;Aéreo;1;2023-05-31;1
América Central e Caribe;2;República Dominicana;20;Ceará;6;Aéreo;1;2023-06-30;1
América Central e Caribe;2;República Dominicana;20;Ceará;6;Aéreo;1;2023-08-31;1
América Central e Caribe;2;República Dominicana;20;Ceará;6;Aéreo;1;2023-09-30;6
América Central e Caribe;2;República Dominicana;20;Ceará;6;Aéreo;1;2023-10-31;2
América Central e Caribe;2;República Dominicana;20;Ceará;6;Aéreo;1;2023-11-30;4
América Central e Caribe;2;República Dominicana;20;Ceará;6;Aéreo;1;2023-12-31;0
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-01-31;13
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-02-28;9
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-03-31;2
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-04-30;1
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-05-31;1
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-06-30;10
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-07-31;14
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-08-31;4
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-09-30;3
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-10-31;28
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-11-30;54
Europa;6;República Tcheca;81;Ceará;6;Aéreo;1;2023-12-31;35
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-01-31;12
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-02-28;6
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-03-31;7
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-04-30;4
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-05-31;7
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-06-30;9
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-07-31;5
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-08-31;3
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-09-30;6
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-10-31;21
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-11-30;27
Europa;6;Romênia;82;Ceará;6;Aéreo;1;2023-12-31;22
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-01-31;3
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-02-28;5
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-03-31;9
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-04-30;1
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-05-31;3
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-06-30;2
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-07-31;1
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-08-31;1
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-09-30;8
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-10-31;13
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-11-30;11
Europa;6;Rússia;83;Ceará;6;Aéreo;1;2023-12-31;9
América Central e Caribe;2;Outros países;22;Ceará;6;Aéreo;1;2023-05-31;0
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-01-31;0
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-02-28;2
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-03-31;1
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-04-30;5
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-05-31;2
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-06-30;0
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-07-31;0
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-08-31;0
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-09-30;2
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-10-31;0
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-11-30;2
Europa;6;Sérvia;84;Ceará;6;Aéreo;1;2023-12-31;2
Ásia;5;Síria;53;Ceará;6;Aéreo;1;2023-01-31;0
Ásia;5;Síria;53;Ceará;6;Aéreo;1;2023-04-30;0
Ásia;5;Síria;53;Ceará;6;Aéreo;1;2023-07-31;0
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-01-31;41
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-02-28;44
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-03-31;24
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-04-30;28
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-05-31;10
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-06-30;43
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-07-31;68
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-08-31;20
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-09-30;50
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-10-31;43
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-11-30;45
Europa;6;Suécia;85;Ceará;6;Aéreo;1;2023-12-31;136
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-01-31;181
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-02-28;196
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-03-31;90
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-04-30;153
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-05-31;71
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-06-30;119
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-07-31;582
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-08-31;211
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-09-30;472
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-10-31;751
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-11-30;519
Europa;6;Suíça;86;Ceará;6;Aéreo;1;2023-12-31;599
América do Sul;4;Suriname;35;Ceará;6;Aéreo;1;2023-02-28;0
América do Sul;4;Suriname;35;Ceará;6;Aéreo;1;2023-04-30;0
América do Sul;4;Suriname;35;Ceará;6;Aéreo;1;2023-06-30;0
América do Sul;4;Suriname;35;Ceará;6;Aéreo;1;2023-07-31;0
América do Sul;4;Suriname;35;Ceará;6;Aéreo;1;2023-08-31;0
América do Sul;4;Suriname;35;Ceará;6;Aéreo;1;2023-09-30;0
América do Sul;4;Suriname;35;Ceará;6;Aéreo;1;2023-10-31;0
América do Sul;4;Suriname;35;Ceará;6;Aéreo;1;2023-11-30;0
América do Sul;4;Suriname;35;Ceará;6;Aéreo;1;2023-12-31;0
Ásia;5;Tailândia;54;Ceará;6;Aéreo;1;2023-04-30;0
Ásia;5;Tailândia;54;Ceará;6;Aéreo;1;2023-05-31;1
Ásia;5;Tailândia;54;Ceará;6;Aéreo;1;2023-06-30;0
Ásia;5;Tailândia;54;Ceará;6;Aéreo;1;2023-08-31;1
Ásia;5;Tailândia;54;Ceará;6;Aéreo;1;2023-09-30;0
Ásia;5;Tailândia;54;Ceará;6;Aéreo;1;2023-10-31;1
Ásia;5;Tailândia;54;Ceará;6;Aéreo;1;2023-11-30;1
Ásia;5;Taiwan;55;Ceará;6;Aéreo;1;2023-01-31;1
Ásia;5;Taiwan;55;Ceará;6;Aéreo;1;2023-04-30;0
Ásia;5;Taiwan;55;Ceará;6;Aéreo;1;2023-05-31;0
Ásia;5;Taiwan;55;Ceará;6;Aéreo;1;2023-06-30;0
Ásia;5;Taiwan;55;Ceará;6;Aéreo;1;2023-08-31;1
Ásia;5;Taiwan;55;Ceará;6;Aéreo;1;2023-10-31;0
Ásia;5;Taiwan;55;Ceará;6;Aéreo;1;2023-11-30;0
Ásia;5;Taiwan;55;Ceará;6;Aéreo;1;2023-12-31;0
América Central e Caribe;2;Trinidad e Tobago;21;Ceará;6;Aéreo;1;2023-04-30;0
América Central e Caribe;2;Trinidad e Tobago;21;Ceará;6;Aéreo;1;2023-05-31;0
América Central e Caribe;2;Trinidad e Tobago;21;Ceará;6;Aéreo;1;2023-06-30;0
América Central e Caribe;2;Trinidad e Tobago;21;Ceará;6;Aéreo;1;2023-07-31;0
América Central e Caribe;2;Trinidad e Tobago;21;Ceará;6;Aéreo;1;2023-10-31;2
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-01-31;0
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-02-28;2
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-03-31;1
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-04-30;0
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-05-31;1
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-06-30;0
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-07-31;6
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-08-31;0
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-09-30;2
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-10-31;1
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-11-30;0
África;1;Tunísia;10;Ceará;6;Aéreo;1;2023-12-31;3
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-01-31;4
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-02-28;0
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-03-31;1
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-04-30;0
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-05-31;1
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-06-30;41
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-07-31;0
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-08-31;3
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-09-30;1
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-10-31;6
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-11-30;3
Europa;6;Turquia;87;Ceará;6;Aéreo;1;2023-12-31;2
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-01-31;3
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-02-28;6
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-03-31;5
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-04-30;2
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-05-31;1
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-06-30;2
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-07-31;1
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-08-31;5
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-09-30;4
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-10-31;3
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-11-30;11
Europa;6;Ucrânia;88;Ceará;6;Aéreo;1;2023-12-31;7
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-01-31;4
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-02-28;2
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-03-31;2
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-04-30;0
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-05-31;0
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-06-30;0
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-07-31;6
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-08-31;4
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-09-30;3
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-10-31;2
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-11-30;7
América do Sul;4;Uruguai;36;Ceará;6;Aéreo;1;2023-12-31;1
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-01-31;1
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-02-28;0
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-03-31;2
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-04-30;0
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-05-31;3
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-06-30;0
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-07-31;0
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-08-31;0
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-09-30;0
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-10-31;0
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-11-30;0
América do Sul;4;Venezuela;37;Ceará;6;Aéreo;1;2023-12-31;0
Ásia;5;Outros países;56;Distrito Federal;7;Aéreo;1;2023-06-30;1
Ásia;5;Outros países;56;Distrito Federal;7;Aéreo;1;2023-12-31;1
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-01-31;2
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-03-31;3
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-04-30;1
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-05-31;1
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-06-30;2
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-07-31;6
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-08-31;0
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-09-30;0
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-10-31;2
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-11-30;0
África;1;África do Sul;1;Distrito Federal;7;Aéreo;1;2023-12-31;2
Europa;6;Outros países;89;Distrito Federal;7;Aéreo;1;2023-04-30;0
Europa;6;Outros países;89;Distrito Federal;7;Aéreo;1;2023-05-31;0
Europa;6;Outros países;89;Distrito Federal;7;Aéreo;1;2023-06-30;1
Europa;6;Outros países;89;Distrito Federal;7;Aéreo;1;2023-08-31;0
Europa;6;Outros países;89;Distrito Federal;7;Aéreo;1;2023-09-30;0
